gisjoin,name_dp,var_code,dp,name_sf,sf
G53021240,Ellensburg city,IFO002,2587,Ellensburg city,2562
G53021450,Elma city,IFO002,357,Elma city,335
G53021485,Elmer City town,IFO002,17,Elmer City town,28
G53021730,Endicott town,IFO002,56,Endicott town,61
G53021800,Enetai CDP,IFO002,224,Enetai CDP,239
G53022010,Entiat city,IFO002,51,Entiat city,87
G53022045,Enumclaw city,IFO002,1397,Enumclaw city,1361
G53022080,Ephrata city,IFO002,876,Ephrata city,819
G53022118,Erlands Point-Kitsap Lake CDP,IFO002,346,Erlands Point-Kitsap Lake CDP,311
G53022150,Eschbach CDP,IFO002,17,Eschbach CDP,24
G53022255,Esperance CDP,IFO002,354,Esperance CDP,354
G53022640,Everett city,IFO002,13751,Everett city,14094
G53022745,Everson city,IFO002,183,Everson city,163
G53022955,Fairchild AFB CDP,IFO002,134,Fairchild AFB CDP,35
G53022990,Fairfield town,IFO002,37,Fairfield town,59
G53023160,Fairwood CDP,IFO002,1414,Fairwood CDP,1408
G53023165,Fairwood CDP,IFO002,596,Fairwood CDP,618
G53023200,Fall City CDP,IFO002,139,Fall City CDP,146
G53023340,Farmington town,IFO002,14,Farmington town,13
G53023515,Federal Way city,IFO002,8607,Federal Way city,8729
G53023550,Felida CDP,IFO002,327,Felida CDP,259
G53023620,Ferndale city,IFO002,981,Ferndale city,956
G53023690,Fern Prairie CDP,IFO002,119,Fern Prairie CDP,143
G53023795,Fife city,IFO002,1070,Fife city,1082
G53023830,Fife Heights CDP,IFO002,207,Fife Heights CDP,145
G53023865,Finley CDP,IFO002,367,Finley CDP,360
G53023970,Fircrest city,IFO002,834,Fircrest city,775
G53024188,Five Corners CDP,IFO002,909,Five Corners CDP,899
G53024425,Fobes Hill CDP,IFO002,144,Fobes Hill CDP,182
G53024565,Fords Prairie CDP,IFO002,233,Fords Prairie CDP,194
G53024810,Forks city,IFO002,366,Forks city,320
G53024915,Fort Lewis CDP,IFO002,246,Fort Lewis CDP,162
G53025300,Four Lakes CDP,IFO002,11,Four Lakes CDP,52
G53025370,Fox Island CDP,IFO002,198,Fox Island CDP,207
G53025475,Frederickson CDP,IFO002,874,Frederickson CDP,878
G53025510,Freeland CDP,IFO002,277,Freeland CDP,314
G53025615,Friday Harbor town,IFO002,444,Friday Harbor town,467
G53026140,Garfield town,IFO002,77,Garfield town,103
G53026245,Garrett CDP,IFO002,88,Garrett CDP,102
G53026420,Geneva CDP,IFO002,152,Geneva CDP,128
G53026455,George city,IFO002,4,George city,11
G53026735,Gig Harbor city,IFO002,1022,Gig Harbor city,1124
G53026875,Glacier CDP,IFO002,23,Glacier CDP,41
G53026945,Gleed CDP,IFO002,203,Gleed CDP,203
G53027365,Gold Bar city,IFO002,230,Gold Bar city,212
G53027435,Goldendale city,IFO002,470,Goldendale city,513
G53027680,Gorst CDP,IFO002,39,Gorst CDP,82
G53027785,Graham CDP,IFO002,1227,Graham CDP,1161
G53027855,Grand Coulee city,IFO002,173,Grand Coulee city,192
G53027890,Grand Mound CDP,IFO002,152,Grand Mound CDP,147
G53027925,Grandview city,IFO002,367,Grandview city,424
G53027960,Granger city,IFO002,25,Granger city,81
G53027995,Granite Falls city,IFO002,256,Granite Falls city,313
G53028135,Grapeview CDP,IFO002,129,Grapeview CDP,125
G53028345,Grayland CDP,IFO002,225,Grayland CDP,199
G53028450,Grays River CDP,IFO002,25,Grays River CDP,23
G53028590,Green Bluff CDP,IFO002,25,Green Bluff CDP,30
G53028695,Greenwater CDP,IFO002,24,Greenwater CDP,15
G53029255,Hamilton town,IFO002,36,Hamilton town,22
G53029430,Hansville CDP,IFO002,321,Hansville CDP,340
G53029710,Harrah town,IFO002,20,Harrah town,29
G53029745,Harrington city,IFO002,41,Harrington city,60
G53029920,Hartline town,IFO002,6,Hartline town,21
G53030030,Hat Island CDP,IFO002,30,Hat Island CDP,8
G53030060,Hatton town,IFO002,5,Hatton town,4
G53030305,Hazel Dell CDP,IFO002,2279,Hazel Dell CDP,2327
G53030690,Herron Island CDP,IFO002,52,Herron Island CDP,34
G53030750,High Bridge CDP,IFO002,81,High Bridge CDP,109
G53031495,Hobart CDP,IFO002,397,Hobart CDP,386
G53031530,Hockinson CDP,IFO002,179,Hockinson CDP,171
G53031540,Hogans Corner CDP,IFO002,3,Hogans Corner CDP,8
G53031985,Home CDP,IFO002,173,Home CDP,141
G53032125,Hoodsport CDP,IFO002,16,Hoodsport CDP,56
G53032300,Hoquiam city,IFO002,1099,Hoquiam city,1070
G53032650,Humptulips CDP,IFO002,39,Humptulips CDP,18
G53032755,Hunts Point town,IFO002,12,Hunts Point town,25
G53033000,Ilwaco city,IFO002,104,Ilwaco city,158
G53033105,Inchelium CDP,IFO002,24,Inchelium CDP,45
G53033175,Index town,IFO002,29,Index town,33
G53033280,Indianola CDP,IFO002,330,Indianola CDP,298
G53033380,Inglewood-Finn Hill CDP,IFO002,1832,Inglewood-Finn Hill CDP,1756
G53033560,Ione town,IFO002,54,Ione town,68
G53033805,Issaquah city,IFO002,3432,Issaquah city,3867
G53033890,Jamestown CDP,IFO002,32,Jamestown CDP,46
G53034470,Junction City CDP,IFO002,2,Junction City CDP,1
G53034575,Kahlotus city,IFO002,1,Kahlotus city,29
G53034645,Kalama city,IFO002,186,Kalama city,246
G53034890,Kapowsin CDP,IFO002,11,Kapowsin CDP,34
G53034960,Keller CDP,IFO002,8,Keller CDP,16
G53035065,Kelso city,IFO002,1301,Kelso city,1360
G53035135,Kendall CDP,IFO002,31,Kendall CDP,16
G53035170,Kenmore city,IFO002,2082,Kenmore city,1870
G53035275,Kennewick city,IFO002,7001,Kennewick city,7005
G53035415,Kent city,IFO002,9183,Kent city,9556
G53035450,Ketron Island CDP,IFO002,14,Ketron Island CDP,4
G53035485,Kettle Falls city,IFO002,193,Kettle Falls city,214
G53035555,Key Center CDP,IFO002,260,Key Center CDP,268
G53035625,Keyport CDP,IFO002,72,Keyport CDP,61
G53035835,Kingsgate CDP,IFO002,1330,Kingsgate CDP,1143
G53035870,Kingston CDP,IFO002,288,Kingston CDP,311
G53035940,Kirkland city,IFO002,7967,Kirkland city,8090
G53036045,Kittitas city,IFO002,96,Kittitas city,148
G53036100,Klahanie CDP,IFO002,656,Klahanie CDP,650
G53036115,Klickitat CDP,IFO002,60,Klickitat CDP,46
G53036395,Krupp town,IFO002,7,Krupp town,10
G53036710,La Center city,IFO002,127,La Center city,106
G53036745,Lacey city,IFO002,4512,Lacey city,4795
G53036780,La Conner town,IFO002,288,La Conner town,214
G53036850,LaCrosse town,IFO002,68,LaCrosse town,51
G53036920,La Grande CDP,IFO002,30,La Grande CDP,11
G53037077,Lake Bosworth CDP,IFO002,23,Lake Bosworth CDP,42
G53037100,Lake Cassidy CDP,IFO002,88,Lake Cassidy CDP,227
G53037105,Lake Cavanaugh CDP,IFO002,51,Lake Cavanaugh CDP,23
G53037270,Lake Forest Park city,IFO002,1381,Lake Forest Park city,1154
G53037345,Lake Holm CDP,IFO002,153,Lake Holm CDP,164
G53037415,Lake Ketchum CDP,IFO002,93,Lake Ketchum CDP,69
G53037420,Lakeland North CDP,IFO002,751,Lakeland North CDP,646
G53037430,Lakeland South CDP,IFO002,844,Lakeland South CDP,768
G53037526,Lake McMurray CDP,IFO002,36,Lake McMurray CDP,17
G53037538,Lake Marcel-Stillwater CDP,IFO002,106,Lake Marcel-Stillwater CDP,62
G53037567,Lake Morton-Berrydale CDP,IFO002,495,Lake Morton-Berrydale CDP,459
G53037672,Lake Roesiger CDP,IFO002,72,Lake Roesiger CDP,34
G53037830,Lake Shore CDP,IFO002,384,Lake Shore CDP,414
G53037900,Lake Stevens city,IFO002,2042,Lake Stevens city,1873
G53037917,Lake Stickney CDP,IFO002,778,Lake Stickney CDP,679
G53037920,Lake Tapps CDP,IFO002,629,Lake Tapps CDP,571
G53037926,Lakeview CDP,IFO002,114,Lakeview CDP,110
G53038038,Lakewood city,IFO002,7235,Lakewood city,7784
G53038215,Lamont town,IFO002,12,Lamont town,10
G53038355,Langley city,IFO002,255,Langley city,242
G53038420,Larch Way CDP,IFO002,155,Larch Way CDP,145
G53038495,Latah town,IFO002,10,Latah town,13
G53038705,Laurier CDP,IFO002,0,Laurier CDP,1
G53038845,Leavenworth city,IFO002,269,Leavenworth city,339
G53038880,Lebam CDP,IFO002,20,Lebam CDP,19
G53039212,Lewisville CDP,IFO002,74,Lewisville CDP,80
G53039335,Liberty Lake city,IFO002,676,Liberty Lake city,712
G53039510,Lind town,IFO002,44,Lind town,68
G53039860,Lochsloy CDP,IFO002,178,Lochsloy CDP,154
G53039930,Lofall CDP,IFO002,137,Lofall CDP,157
G53040070,Long Beach city,IFO002,322,Long Beach city,325
G53040105,Longbranch CDP,IFO002,379,Longbranch CDP,343
G53040245,Longview city,IFO002,5028,Longview city,5141
G53040270,Longview Heights CDP,IFO002,239,Longview Heights CDP,287
G53040350,Loomis CDP,IFO002,8,Loomis CDP,17
G53040385,Loon Lake CDP,IFO002,63,Loon Lake CDP,75
G53040570,Lower Elochoman CDP,IFO002,16,Lower Elochoman CDP,14
G53040735,Lyle CDP,IFO002,57,Lyle CDP,75
G53040770,Lyman town,IFO002,54,Lyman town,30
G53040805,Lynden city,IFO002,1232,Lynden city,1217
G53040840,Lynnwood city,IFO002,4303,Lynnwood city,4340
G53040980,Mabton city,IFO002,93,Mabton city,37
G53041155,McChord AFB CDP,IFO002,10,McChord AFB CDP,36
G53041225,McCleary city,IFO002,288,McCleary city,223
G53041470,Machias CDP,IFO002,74,Machias CDP,76
G53041645,McKenna CDP,IFO002,65,McKenna CDP,38
G53041785,McMillin CDP,IFO002,70,McMillin CDP,88
G53042275,Malden town,IFO002,30,Malden town,31
G53042310,Malo CDP,IFO002,2,Malo CDP,3
G53042345,Malone CDP,IFO002,35,Malone CDP,27
G53042380,Malott CDP,IFO002,62,Malott CDP,46
G53042415,Maltby CDP,IFO002,505,Maltby CDP,580
G53042450,Manchester CDP,IFO002,522,Manchester CDP,424
G53042800,Mansfield town,IFO002,22,Mansfield town,39
G53042835,Manson CDP,IFO002,165,Manson CDP,156
G53043010,Maple Falls CDP,IFO002,12,Maple Falls CDP,35
G53043062,Maple Heights-Lake Desire CDP,IFO002,147,Maple Heights-Lake Desire CDP,154
G53043150,Maple Valley city,IFO002,1112,Maple Valley city,1153
G53043255,Maplewood CDP,IFO002,443,Maplewood CDP,376
G53043325,Marblemount CDP,IFO002,47,Marblemount CDP,35
G53043395,Marcus town,IFO002,24,Marcus town,23
G53043491,Marietta-Alderwood CDP,IFO002,513,Marietta-Alderwood CDP,540
G53043640,Markham CDP,IFO002,14,Markham CDP,20
G53043762,Marrowstone CDP,IFO002,138,Marrowstone CDP,131
G53043815,Martha Lake CDP,IFO002,918,Martha Lake CDP,1099
G53043885,Maryhill CDP,IFO002,0,Maryhill CDP,5
G53043955,Marysville city,IFO002,4570,Marysville city,4425
G53044165,Mattawa town,IFO002,59,Mattawa town,18
G53044260,May Creek CDP,IFO002,71,May Creek CDP,83
G53044480,Mead CDP,IFO002,553,Mead CDP,555
G53044585,Meadowdale CDP,IFO002,110,Meadowdale CDP,141
G53044620,Meadow Glade CDP,IFO002,87,Meadow Glade CDP,92
G53044690,Medical Lake city,IFO002,469,Medical Lake city,435
G53044725,Medina city,IFO002,224,Medina city,172
G53045005,Mercer Island city,IFO002,2359,Mercer Island city,2198
G53045180,Mesa city,IFO002,29,Mesa city,12
G53045285,Metaline town,IFO002,41,Metaline town,38
G53045320,Metaline Falls town,IFO002,64,Metaline Falls town,61
G53045355,Methow CDP,IFO002,0,Methow CDP,14
G53045495,Midland CDP,IFO002,841,Midland CDP,825
G53045865,Mill Creek city,IFO002,2118,Mill Creek city,2068
G53045870,Mill Creek East CDP,IFO002,936,Mill Creek East CDP,827
G53045985,Millwood town,IFO002,194,Millwood town,234
G53046020,Milton city,IFO002,829,Milton city,822
G53046090,Mineral CDP,IFO002,0,Mineral CDP,26
G53046125,Minnehaha CDP,IFO002,861,Minnehaha CDP,811
G53046215,Mirrormont CDP,IFO002,265,Mirrormont CDP,218
G53046405,Moclips CDP,IFO002,1,Moclips CDP,26
G53046685,Monroe city,IFO002,1089,Monroe city,1095
G53046725,Monroe North CDP,IFO002,85,Monroe North CDP,60
G53046895,Montesano city,IFO002,460,Montesano city,435
G53047175,Morton city,IFO002,125,Morton city,138
G53047245,Moses Lake city,IFO002,2039,Moses Lake city,2099
G53047280,Moses Lake North CDP,IFO002,234,Moses Lake North CDP,233
G53047315,Mossyrock city,IFO002,92,Mossyrock city,61
G53047490,Mountlake Terrace city,IFO002,2440,Mountlake Terrace city,2484
G53047560,Mount Vernon city,IFO002,2900,Mount Vernon city,3040
G53047630,Mount Vista CDP,IFO002,788,Mount Vista CDP,712
G53047665,Moxee city,IFO002,203,Moxee city,157
G53047735,Mukilteo city,IFO002,1901,Mukilteo city,1923
G53047805,Naches town,IFO002,115,Naches town,75
G53047980,Napavine city,IFO002,108,Napavine city,116
G53048015,Naselle CDP,IFO002,62,Naselle CDP,25
G53048225,Navy Yard City CDP,IFO002,297,Navy Yard City CDP,386
G53048295,Neah Bay CDP,IFO002,88,Neah Bay CDP,90
G53048330,Neilton CDP,IFO002,21,Neilton CDP,32
G53048540,Nespelem town,IFO002,27,Nespelem town,13
G53048550,Nespelem Community CDP,IFO002,23,Nespelem Community CDP,23
G53048645,Newcastle city,IFO002,743,Newcastle city,876
G53048820,Newport city,IFO002,272,Newport city,336
G53049030,Nile CDP,IFO002,7,Nile CDP,13
G53049193,Nisqually Indian Community CDP,IFO002,21,Nisqually Indian Community CDP,26
G53049275,Nooksack city,IFO002,57,Nooksack city,66
G53049415,Normandy Park city,IFO002,539,Normandy Park city,660
G53049485,North Bend city,IFO002,493,North Bend city,549
G53049555,North Bonneville city,IFO002,139,North Bonneville city,141
G53049765,North Fort Lewis CDP,IFO002,89,North Fort Lewis CDP,38
G53049940,North Lynnwood CDP,IFO002,1710,North Lynnwood CDP,1869
G53049992,North Marysville CDP,IFO002,16,North Marysville CDP,7
G53050007,North Omak CDP,IFO002,17,North Omak CDP,31
G53050045,Northport town,IFO002,30,Northport town,53
G53050115,North Puyallup CDP,IFO002,366,North Puyallup CDP,374
G53050183,North Sultan CDP,IFO002,42,North Sultan CDP,18
G53050195,Northwest Stanwood CDP,IFO002,14,Northwest Stanwood CDP,11
G53050210,North Yelm CDP,IFO002,228,North Yelm CDP,249
G53050325,Oakesdale town,IFO002,51,Oakesdale town,33
G53050360,Oak Harbor city,IFO002,2108,Oak Harbor city,2336
G53050430,Oakville city,IFO002,80,Oakville city,58
G53050500,Ocean City CDP,IFO002,38,Ocean City CDP,40
G53050535,Ocean Park CDP,IFO002,344,Ocean Park CDP,318
G53050570,Ocean Shores city,IFO002,782,Ocean Shores city,825
G53050745,Odessa town,IFO002,118,Odessa town,129
G53050920,Okanogan city,IFO002,301,Okanogan city,296
G53051300,Olympia city,IFO002,7548,Olympia city,7528
G53051340,Omak city,IFO002,695,Omak city,692
G53051410,Onalaska CDP,IFO002,59,Onalaska CDP,45
G53051795,Orchards CDP,IFO002,1127,Orchards CDP,1086
G53051830,Orient CDP,IFO002,8,Orient CDP,20
G53051970,Oroville city,IFO002,234,Oroville city,224
G53052005,Orting city,IFO002,460,Orting city,360
G53052110,Oso CDP,IFO002,5,Oso CDP,10
G53052215,Othello city,IFO002,391,Othello city,361
G53052267,Otis Orchards-East Farms CDP,IFO002,392,Otis Orchards-East Farms CDP,372
G53052285,Outlook CDP,IFO002,7,Outlook CDP,14
G53052378,Oyehut CDP,IFO002,13,Oyehut CDP,12
G53052495,Pacific city,IFO002,506,Pacific city,475
G53052530,Pacific Beach CDP,IFO002,36,Pacific Beach CDP,53
G53052600,Packwood CDP,IFO002,22,Packwood CDP,48
G53052950,Palouse city,IFO002,172,Palouse city,118
G53053265,Parker CDP,IFO002,0,Parker CDP,5
G53053335,Parkland CDP,IFO002,3619,Parkland CDP,3560
G53053440,Parkwood CDP,IFO002,887,Parkwood CDP,782
G53053545,Pasco city,IFO002,3012,Pasco city,3049
G53053720,Pateros city,IFO002,9,Pateros city,63
G53053800,Peaceful Valley CDP,IFO002,319,Peaceful Valley CDP,270
G53053930,Pe Ell town,IFO002,89,Pe Ell town,69
G53054213,Picnic Point CDP,IFO002,578,Picnic Point CDP,552
G53054405,Pine Grove CDP,IFO002,22,Pine Grove CDP,11
G53055015,Point Roberts CDP,IFO002,256,Point Roberts CDP,271
G53055120,Pomeroy city,IFO002,193,Pomeroy city,218
G53055365,Port Angeles city,IFO002,2848,Port Angeles city,3005
G53055400,Port Angeles East CDP,IFO002,476,Port Angeles East CDP,437
G53055540,Porter CDP,IFO002,23,Porter CDP,19
G53055612,Port Gamble Tribal Comunity CDP,IFO002,0,Port Gamble Tribal Comunity CDP,43
G53055620,Port Hadlock-Irondale CDP,IFO002,479,Port Hadlock-Irondale CDP,478
G53055645,Port Ludlow CDP,IFO002,304,Port Ludlow CDP,312
G53055785,Port Orchard city,IFO002,1177,Port Orchard city,1184
G53055855,Port Townsend city,IFO002,1776,Port Townsend city,1801
G53055995,Poulsbo city,IFO002,1383,Poulsbo city,1348
G53056150,Prairie Heights CDP,IFO002,181,Prairie Heights CDP,204
G53056170,Prairie Ridge CDP,IFO002,701,Prairie Ridge CDP,647
G53056240,Prescott city,IFO002,37,Prescott city,39
G53056450,Prosser city,IFO002,472,Prosser city,553
G53056555,Puget Island CDP,IFO002,94,Puget Island CDP,85
G53056625,Pullman city,IFO002,3670,Pullman city,3802
G53056660,Purdy CDP,IFO002,254,Purdy CDP,189
G53056695,Puyallup city,IFO002,4188,Puyallup city,4259
G53056905,Queets CDP,IFO002,19,Queets CDP,9
G53056975,Quilcene CDP,IFO002,90,Quilcene CDP,83
G53057030,Qui-nai-elt Village CDP,IFO002,3,Qui-nai-elt Village CDP,3
G53057115,Quincy city,IFO002,285,Quincy city,290
G53057140,Raft Island CDP,IFO002,61,Raft Island CDP,34
G53057220,Rainier city,IFO002,142,Rainier city,133
G53057395,Ravensdale CDP,IFO002,52,Ravensdale CDP,56
G53057430,Raymond city,IFO002,348,Raymond city,384
G53057465,Reardan town,IFO002,69,Reardan town,70
G53057535,Redmond city,IFO002,6611,Redmond city,6668
G53057745,Renton city,IFO002,10790,Renton city,10908
G53057850,Republic city,IFO002,196,Republic city,186
G53058235,Richland city,IFO002,5484,Richland city,5559
G53058410,Ridgefield city,IFO002,329,Ridgefield city,257
G53058725,Ritzville city,IFO002,238,Ritzville city,272
G53058742,Riverbend CDP,IFO002,48,Riverbend CDP,130
G53058777,River Road CDP,IFO002,28,River Road CDP,46
G53058795,Riverside town,IFO002,18,Riverside town,42
G53058865,Riverton CDP,IFO002,769,Riverton CDP,659
G53059110,Rochester CDP,IFO002,202,Rochester CDP,161
G53059145,Rockford town,IFO002,15,Rockford town,40
G53059180,Rock Island city,IFO002,79,Rock Island city,69
G53059250,Rockport CDP,IFO002,15,Rockport CDP,14
G53059390,Rocky Point CDP,IFO002,204,Rocky Point CDP,209
G53059635,Ronald CDP,IFO002,20,Ronald CDP,42
G53059705,Roosevelt CDP,IFO002,12,Roosevelt CDP,10
G53059775,Rosalia town,IFO002,74,Rosalia town,63
G53059845,Rosburg CDP,IFO002,36,Rosburg CDP,46
G53059880,Rosedale CDP,IFO002,237,Rosedale CDP,219
G53060055,Roslyn city,IFO002,101,Roslyn city,173
G53060160,Roy city,IFO002,41,Roy city,69
G53060230,Royal City city,IFO002,48,Royal City city,24
G53060510,Ruston town,IFO002,76,Ruston town,101
G53060580,Ryderwood CDP,IFO002,59,Ryderwood CDP,73
G53060860,St. John town,IFO002,131,St. John town,103
G53061000,Salmon Creek CDP,IFO002,1635,Salmon Creek CDP,1671
G53061115,Sammamish city,IFO002,1990,Sammamish city,1721
G53061235,Santiago CDP,IFO002,18,Santiago CDP,8
G53061350,Satsop CDP,IFO002,35,Satsop CDP,53
G53062120,Seabeck CDP,IFO002,47,Seabeck CDP,100
G53062288,SeaTac city,IFO002,2829,SeaTac city,2748
G53063000,Seattle city,IFO002,115576,Seattle city,117054
G53063210,Sedro-Woolley city,IFO002,1112,Sedro-Woolley city,1078
G53063245,Sekiu CDP,IFO002,3,Sekiu CDP,3
G53063280,Selah city,IFO002,585,Selah city,639
G53063385,Sequim city,IFO002,1402,Sequim city,1521
G53063545,Shadow Lake CDP,IFO002,125,Shadow Lake CDP,170
G53063735,Shelton city,IFO002,1284,Shelton city,1116
G53063960,Shoreline city,IFO002,6484,Shoreline city,6410
G53064190,Silvana CDP,IFO002,0,Silvana CDP,6
G53064365,Silverdale CDP,IFO002,2147,Silverdale CDP,2230
G53064380,Silver Firs CDP,IFO002,784,Silver Firs CDP,809
G53064610,Sisco Heights CDP,IFO002,255,Sisco Heights CDP,176
G53064755,Skamokawa Valley CDP,IFO002,42,Skamokawa Valley CDP,48
G53064775,Skokomish CDP,IFO002,0,Skokomish CDP,27
G53064855,Skykomish town,IFO002,58,Skykomish town,42
G53065170,Snohomish city,IFO002,1134,Snohomish city,1101
G53065205,Snoqualmie city,IFO002,608,Snoqualmie city,465
G53065275,Snoqualmie Pass CDP,IFO002,87,Snoqualmie Pass CDP,54
G53065345,Soap Lake city,IFO002,276,Soap Lake city,329
G53065625,South Bend city,IFO002,167,South Bend city,231
G53065765,South Cle Elum town,IFO002,43,South Cle Elum town,71
G53065810,South Creek CDP,IFO002,119,South Creek CDP,150
G53065922,South Hill CDP,IFO002,2931,South Hill CDP,2894
G53066045,South Prairie town,IFO002,19,South Prairie town,41
G53066185,South Wenatchee CDP,IFO002,42,South Wenatchee CDP,75
G53066220,Southworth CDP,IFO002,138,Southworth CDP,179
G53066255,Spanaway CDP,IFO002,1872,Spanaway CDP,1917
G53066290,Spangle city,IFO002,36,Spangle city,36
G53067000,Spokane city,IFO002,29315,Spokane city,29839
G53067167,Spokane Valley city,IFO002,10465,Spokane Valley city,10619
G53067175,Sprague city,IFO002,61,Sprague city,64
G53067210,Springdale town,IFO002,43,Springdale town,18
G53067435,Stansberry Lake CDP,IFO002,167,Stansberry Lake CDP,134
G53067455,Stanwood city,IFO002,710,Stanwood city,708
G53067490,Starbuck town,IFO002,27,Starbuck town,31
G53067595,Startup CDP,IFO002,49,Startup CDP,67
G53067770,Steilacoom town,IFO002,785,Steilacoom town,683
G53067805,Steptoe CDP,IFO002,31,Steptoe CDP,24
G53067875,Stevenson city,IFO002,206,Stevenson city,214
G53068200,Sudden Valley CDP,IFO002,470,Sudden Valley CDP,488
G53068260,Sultan city,IFO002,355,Sultan city,338
G53068330,Sumas city,IFO002,147,Sumas city,127
G53068365,Summit CDP,IFO002,608,Summit CDP,658
G53068410,Summit View CDP,IFO002,611,Summit View CDP,662
G53068417,Summitview CDP,IFO002,46,Summitview CDP,56
G53068435,Sumner city,IFO002,1326,Sumner city,1260
G53068480,Sunday Lake CDP,IFO002,40,Sunday Lake CDP,30
G53068750,Sunnyside city,IFO002,914,Sunnyside city,738
